"order_line_id","company_id","order_id","order_item","order_number_reference","order_item_reference","order_placement_date","order_delivery_date","bill_dates","order_status","is_order_completed","sold_to_id","ship_to_id","industry","focus_industry","brenntag_bu","pps_industry","product_div_old","product_div","material_id","global_product","primary_account_manager","secondary_account_manager","plant","order_cycle_id","quantity","bill_quantity","quantity_unit","revenue","bill_revenue","local_currency","revenue_local","bill_revenue_local","margin","contribution_margin","sell_price_unit","sell_price_unit_local","margin_local","contribution_margin_local","margin_percentage","margin_benchmark","contribution_margin_percentage","contribution_margin_benchmark","region"
"0002429865_000020_E5:4147","E5:4147","0002429865","000020","0002429865","000020","2020-01-21","2020-01-21","[2020-01-21]","Completed","true","E5:0000170872","E5:0000170872","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K018",,"E5:KE01","E5:0000170872_MDA000009080_2020-01-21_E5:4147","35.0000","35.0000","KG","22.4800","22.4800","KES","2520.0000","2520.0000","7.6600","0.0000","0.6423","72.0000","859.3300","0.0000","0.3407","0.3103","0.0000","0.0000","EMEA"
"0002433480_000010_E5:4147","E5:4147","0002433480","000010","0002433480","000010","2020-01-27","2020-01-27","[2020-01-27]","Completed","true","E5:0000163539","E5:0000163539","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163539_MDA000009080_2020-01-27_E5:4147","35.0000","35.0000","KG","22.4800","22.4800","KES","2520.0000","2520.0000","7.6600","0.0000","0.6423","72.0000","859.3300","0.0000","0.3407","0.3158","0.0000","0.0000","EMEA"
"0002444043_000050_E5:4147","E5:4147","0002444043","000050","0002444043","000050","2020-02-08","2020-02-08","[2020-02-08]","Completed","true","E5:0000172956","E5:0000172956","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K001",,"E5:KE01","E5:0000172956_MDA000009080_2020-02-08_E5:4147","35.0000","35.0000","KG","22.9400","22.9400","KES","2520.0000","2520.0000","7.8200","0.0000","0.6554","72.0000","859.3300","0.0000","0.3409","0.3213","0.0000","0.0000","EMEA"
"0002451879_000010_E5:4147","E5:4147","0002451879","000010","0002451879","000010","2020-02-19","2020-02-19","[2020-02-19]","Completed","true","E5:0000161145","E5:0000161145","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000161145_MDA000009080_2020-02-19_E5:4147","35.0000","35.0000","KG","22.3100","22.3100","KES","2450.0000","2450.0000","7.1900","0.0000","0.6374","70.0000","789.3300","0.0000","0.3223","0.3259","0.0000","0.0000","EMEA"
"0002456565_000050_E5:4147","E5:4147","0002456565","000050","0002456565","000050","2020-02-26","2020-02-28","[2020-02-28]","Completed","true","E5:0000163756","E5:0000163756","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163756_MDA000009080_2020-02-26_E5:4147","35.0000","35.0000","KG","22.9400","22.9400","KES","2520.0000","2520.0000","7.8200","0.0000","0.6554","72.0000","859.3300","0.0000","0.3409","0.3314","0.0000","0.0000","EMEA"
"0002459769_000010_E5:4147","E5:4147","0002459769","000010","0002459769","000010","2020-02-28","2020-02-28","[2020-02-28]","Completed","true","E5:0000166714","E5:0000166714","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000166714_MDA000009080_2020-02-28_E5:4147","35.0000","35.0000","KG","22.9400","22.9400","KES","2520.0000","2520.0000","7.8200","0.0000","0.6554","72.0000","859.3300","0.0000","0.3409","0.3369","0.0000","0.0000","EMEA"
"0002469616_000040_E5:4147","E5:4147","0002469616","000040","0002469616","000040","2020-03-12","2020-03-18","[2020-03-18]","Completed","true","E5:0000163475","E5:0000163475","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163475_MDA000009080_2020-03-12_E5:4147","70.0000","70.0000","KG","43.9000","43.9000","KES","5040.0000","5040.0000","14.9700","0.0000","0.6271","72.0000","1718.6700","0.0000","0.3410","0.3376","0.0000","0.0000","EMEA"
"0002475836_000040_E5:4147","E5:4147","0002475836","000040","0002475836","000040","2020-03-19","2020-03-19","[2020-03-19]","Completed","true","E5:0000161645","E5:0000161645","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161645_MDA000009080_2020-03-19_E5:4147","35.0000","35.0000","KG","21.9500","21.9500","KES","2520.0000","2520.0000","7.4800","0.0000","0.6271","72.0000","859.3300","0.0000","0.3408","0.3382","0.0000","0.0000","EMEA"
"0002484122_000030_E5:4147","E5:4147","0002484122","000030","0002484122","000030","2020-03-30","2020-03-30","[2020-03-30]","Completed","true","E5:0000161923","E5:0000161923","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161923_MDA000009080_2020-03-30_E5:4147","35.0000","35.0000","KG","22.8600","22.8600","KES","2625.0000","2625.0000","8.4000","0.0000","0.6531","75.0000","964.3300","0.0000","0.3675","0.3401","0.0000","0.0000","EMEA"
"0002486286_000010_E5:4147","E5:4147","0002486286","000010","0002486286","000010","2020-04-01","2020-04-02","[2020-04-02]","Completed","true","E5:0000161044","E5:0000161044","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K018",,"E5:KE01","E5:0000161044_MDA000009080_2020-04-01_E5:4147","35.0000","35.0000","KG","21.7900","21.7900","KES","2520.0000","2520.0000","7.4300","0.0000","0.6226","72.0000","859.3300","0.0000","0.3410","0.3407","0.0000","0.0000","EMEA"
"0002486893_000020_E5:4147","E5:4147","0002486893","000020","0002486893","000020","2020-04-02","2020-04-03","[2020-04-03]","Completed","true","E5:0000174074","E5:0000174074","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K001",,"E5:KE01","E5:0000174074_MDA000009080_2020-04-02_E5:4147","35.0000","35.0000","KG","22.4300","22.4300","KES","2594.5500","2594.5500","8.0800","0.0000","0.6409","74.1300","933.8800","0.0000","0.3602","0.3422","0.0000","0.0000","EMEA"
"0002489108_000020_E5:4147","E5:4147","0002489108","000020","0002489108","000020","2020-04-07","2020-04-07","[2020-04-07]","Completed","true","E5:0000163901","E5:0000163901","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163901_MDA000009080_2020-04-07_E5:4147","35.0000","35.0000","KG","22.7000","22.7000","KES","2625.0000","2625.0000","8.3400","0.0000","0.6486","75.0000","964.3300","0.0000","0.3674","0.3435","0.0000","0.0000","EMEA"
"0002490745_000020_E5:4147","E5:4147","0002490745","000020","0002490745","000020","2020-04-09","2020-04-09","[2020-04-09]","Completed","true","E5:0000163756","E5:0000163756","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163756_MDA000009080_2020-04-09_E5:4147","35.0000","35.0000","KG","22.7000","22.7000","KES","2625.0000","2625.0000","8.3400","0.0000","0.6486","75.0000","964.3300","0.0000","0.3674","0.3447","0.0000","0.0000","EMEA"
"0002492425_000010_E5:4147","E5:4147","0002492425","000010","0002492425","000010","2020-04-14","2020-04-14","[2020-04-14]","Completed","true","E5:0000163892","E5:0000163892","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163892_MDA000009080_2020-04-14_E5:4147","35.0000","35.0000","KG","22.7000","22.7000","KES","2625.0000","2625.0000","8.3400","0.0000","0.6486","75.0000","964.3300","0.0000","0.3674","0.3460","0.0000","0.0000","EMEA"
"0002500317_000020_E5:4147","E5:4147","0002500317","000020","0002500317","000020","2020-04-28","2020-04-28","[2020-04-28]","Completed","true","E5:0000163150","E5:0000163150","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163150_MDA000009080_2020-04-28_E5:4147","35.0000","35.0000","KG","22.7000","22.7000","KES","2625.0000","2625.0000","8.3400","0.0000","0.6486","75.0000","964.3300","0.0000","0.3674","0.3472","0.0000","0.0000","EMEA"
"0002500955_000020_E5:4147","E5:4147","0002500955","000020","0002500955","000020","2020-04-29","2020-04-29","[2020-04-29]","Completed","true","E5:0000162132","E5:0000162132","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K001",,"E5:KE01","E5:0000162132_MDA000009080_2020-04-29_E5:4147","35.0000","35.0000","KG","22.7000","22.7000","KES","2625.0000","2625.0000","8.3400","0.0000","0.6486","75.0000","964.3300","0.0000","0.3674","0.3485","0.0000","0.0000","EMEA"
"0002508280_000020_E5:4147","E5:4147","0002508280","000020","0002508280","000020","2020-05-12","2020-05-12","[2020-05-12]","Completed","true","E5:0000163145","E5:0000163145","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163145_MDA000009080_2020-05-12_E5:4147","35.0000","35.0000","KG","22.5800","22.5800","KES","2625.0000","2625.0000","8.2900","0.0000","0.6451","75.0000","964.3400","0.0000","0.3671","0.3497","0.0000","0.0000","EMEA"
"0002516837_000020_E5:4147","E5:4147","0002516837","000020","0002516837","000020","2020-05-27","2020-05-27","[2020-05-27]","Completed","true","E5:0000160815","E5:0000160815","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000160815_MDA000009080_2020-05-27_E5:4147","35.0000","35.0000","KG","22.5800","22.5800","KES","2625.0000","2625.0000","8.2900","0.0000","0.6451","75.0000","964.3300","0.0000","0.3671","0.3510","0.0000","0.0000","EMEA"
"0002516826_000010_E5:4147","E5:4147","0002516826","000010","0002516826","000010","2020-05-27","2020-05-27","[2020-05-27]","Completed","true","E5:0000163145","E5:0000163145","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163145_MDA000009080_2020-05-27_E5:4147","35.0000","35.0000","KG","22.5800","22.5800","KES","2625.0000","2625.0000","8.2900","0.0000","0.6451","75.0000","964.3400","0.0000","0.3671","0.3522","0.0000","0.0000","EMEA"
"0002520244_000020_E5:4147","E5:4147","0002520244","000020","0002520244","000020","2020-06-02","2020-06-02","[2020-06-02]","Completed","true","E5:0000163145","E5:0000163145","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163145_MDA000009080_2020-06-02_E5:4147","35.0000","35.0000","KG","21.9300","21.9300","KES","2625.0000","2625.0000","8.0600","0.0000","0.6266","75.0000","964.3400","0.0000","0.3675","0.3535","0.0000","0.0000","EMEA"
"0002526583_000020_E5:4147","E5:4147","0002526583","000020","0002526583","000020","2020-06-11","2020-06-11","[2020-06-11]","Completed","true","E5:0000161898","E5:0000161898","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161898_MDA000009080_2020-06-11_E5:4147","35.0000","35.0000","KG","21.9300","21.9300","KES","2625.0000","2625.0000","6.7600","0.0000","0.6266","75.0000","808.5300","0.0000","0.3083","0.3520","0.0000","0.0000","EMEA"
"0002529913_000070_E5:4147","E5:4147","0002529913","000070","0002529913","000070","2020-06-16","2020-06-16","[2020-06-16]","Completed","true","E5:0000163679","E5:0000163679","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K001",,"E5:KE01","E5:0000163679_MDA000009080_2020-06-16_E5:4147","35.0000","35.0000","KG","21.9300","21.9300","KES","2625.0000","2625.0000","6.8200","0.0000","0.6266","75.0000","815.8200","0.0000","0.3110","0.3505","0.0000","0.0000","EMEA"
"0002538570_000010_E5:4147","E5:4147","0002538570","000010","0002538570","000010","2020-06-27","2020-06-27","[2020-06-27]","Completed","true","E5:0000163145","E5:0000163145","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163145_MDA000009080_2020-06-27_E5:4147","35.0000","35.0000","KG","21.9300","21.9300","KES","2625.0000","2625.0000","6.8100","0.0000","0.6266","75.0000","814.5000","0.0000","0.3105","0.3491","0.0000","0.0000","EMEA"
"0002538656_000020_E5:4147","E5:4147","0002538656","000020","0002538656","000020","2020-06-29","2020-06-30","[2020-06-30]","Completed","true","E5:0000163539","E5:0000163539","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163539_MDA000009080_2020-06-29_E5:4147","35.0000","35.0000","KG","21.9300","21.9300","KES","2625.0000","2625.0000","6.8100","0.0000","0.6266","75.0000","814.5000","0.0000","0.3105","0.3477","0.0000","0.0000","EMEA"
"0002540978_000030_E5:4147","E5:4147","0002540978","000030","0002540978","000030","2020-07-01","2020-07-01","[2020-07-01]","Completed","true","E5:0000171659","E5:0000171659","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000171659_MDA000009080_2020-07-01_E5:4147","35.0000","35.0000","KG","21.3600","21.3600","KES","2625.0000","2625.0000","6.6300","0.0000","0.6103","75.0000","814.5000","0.0000","0.3104","0.3471","0.0000","0.0000","EMEA"
"0002543321_000050_E5:4147","E5:4147","0002543321","000050","0002543321","000050","2020-07-03","2020-07-03","[2020-07-03]","Completed","true","E5:0000160815","E5:0000160815","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000160815_MDA000009080_2020-07-03_E5:4147","35.0000","35.0000","KG","21.3600","21.3600","KES","2625.0000","2625.0000","6.6300","0.0000","0.6103","75.0000","814.5000","0.0000","0.3104","0.3456","0.0000","0.0000","EMEA"
"0002545210_000030_E5:4147","E5:4147","0002545210","000030","0002545210","000030","2020-07-07","2020-07-07","[2020-07-07]","Completed","true","E5:0000163901","E5:0000163901","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163901_MDA000009080_2020-07-07_E5:4147","35.0000","35.0000","KG","21.3600","21.3600","KES","2625.0000","2625.0000","6.6300","0.0000","0.6103","75.0000","814.5000","0.0000","0.3104","0.3442","0.0000","0.0000","EMEA"
"0002548851_000040_E5:4147","E5:4147","0002548851","000040","0002548851","000040","2020-07-13","2020-07-16","[2020-07-16]","Completed","true","E5:0000163146","E5:0000163146","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000163146_MDA000009080_2020-07-13_E5:4147","35.0000","35.0000","KG","21.3600","21.3600","KES","2625.0000","2625.0000","6.5800","0.0000","0.6103","75.0000","808.2400","0.0000","0.3081","0.3426","0.0000","0.0000","EMEA"
"0002555069_000040_E5:4147","E5:4147","0002555069","000040","0002555069","000040","2020-07-22","2020-07-22","[2020-07-22]","Completed","true","E5:0000161923","E5:0000161923","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161923_MDA000009080_2020-07-22_E5:4147","35.0000","35.0000","KG","21.3600","21.3600","KES","2625.0000","2625.0000","6.5800","0.0000","0.6103","75.0000","808.2400","0.0000","0.3081","0.3411","0.0000","0.0000","EMEA"
"0002562781_000020_E5:4147","E5:4147","0002562781","000020","0002562781","000020","2020-08-03","2020-08-03","[2020-08-03]","Completed","true","E5:0000163901","E5:0000163901","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163901_MDA000009080_2020-08-03_E5:4147","35.0000","35.0000","KG","20.5300","20.5300","KES","2625.0000","2625.0000","6.3200","0.0000","0.5866","75.0000","808.2400","0.0000","0.3078","0.3382","0.0000","0.0000","EMEA"
"0002573542_000010_E5:4147","E5:4147","0002573542","000010","0002573542","000010","2020-08-19","2020-08-19","[2020-08-19]","Completed","true","E5:0000160815","E5:0000160815","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000160815_MDA000009080_2020-08-19_E5:4147","35.0000","35.0000","KG","20.5300","20.5300","KES","2625.0000","2625.0000","6.3200","0.0000","0.5866","75.0000","808.2400","0.0000","0.3078","0.3366","0.0000","0.0000","EMEA"
"0002580931_000020_E5:4147","E5:4147","0002580931","000020","0002580931","000020","2020-08-31","2020-08-31","[2020-08-31]","Completed","true","E5:0000163200","E5:0000163200","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163200_MDA000009080_2020-08-31_E5:4147","35.0000","35.0000","KG","20.5300","20.5300","KES","2625.0000","2625.0000","6.3200","0.0000","0.5866","75.0000","808.2400","0.0000","0.3078","0.3341","0.0000","0.0000","EMEA"
"0002580922_000030_E5:4147","E5:4147","0002580922","000030","0002580922","000030","2020-08-31","2020-08-31","[2020-08-31]","Completed","true","E5:0000163901","E5:0000163901","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163901_MDA000009080_2020-08-31_E5:4147","35.0000","35.0000","KG","20.5300","20.5300","KES","2625.0000","2625.0000","6.3200","0.0000","0.5866","75.0000","808.2400","0.0000","0.3078","0.3313","0.0000","0.0000","EMEA"
"0002583220_000020_E5:4147","E5:4147","0002583220","000020","0002583220","000020","2020-09-02","2020-09-02","[2020-09-02]","Completed","true","E5:0000162132","E5:0000162132","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K001",,"E5:KE01","E5:0000162132_MDA000009080_2020-09-02_E5:4147","35.0000","35.0000","KG","20.5600","20.5600","KES","2625.0000","2625.0000","6.3300","0.0000","0.5874","75.0000","808.2400","0.0000","0.3079","0.3285","0.0000","0.0000","EMEA"
"0002582934_000020_E5:4147","E5:4147","0002582934","000020","0002582934","000020","2020-09-02","2020-09-02","[2020-09-02]","Completed","true","E5:0000166759","E5:0000166759","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K018",,"E5:KE01","E5:0000166759_MDA000009080_2020-09-02_E5:4147","35.0000","35.0000","KG","20.5600","20.5600","KES","2625.0000","2625.0000","6.3300","0.0000","0.5874","75.0000","808.2400","0.0000","0.3079","0.3256","0.0000","0.0000","EMEA"
"0002589570_000010_E5:4147","E5:4147","0002589570","000010","0002589570","000010","2020-09-11","2020-09-11","[2020-09-11]","Completed","true","E5:0000163150","E5:0000163150","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163150_MDA000009080_2020-09-11_E5:4147","35.0000","35.0000","KG","20.5600","20.5600","KES","2625.0000","2625.0000","6.3300","0.0000","0.5874","75.0000","808.2400","0.0000","0.3079","0.3228","0.0000","0.0000","EMEA"
"0002603345_000040_E5:4147","E5:4147","0002603345","000040","0002603345","000040","2020-09-30","2020-09-30","[2020-09-30]","Completed","true","E5:0000163901","E5:0000163901","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163901_MDA000009080_2020-09-30_E5:4147","35.0000","35.0000","KG","20.5600","20.5600","KES","2625.0000","2625.0000","6.3300","0.0000","0.5874","75.0000","808.2400","0.0000","0.3079","0.3200","0.0000","0.0000","EMEA"
"0002604472_000010_E5:4147","E5:4147","0002604472","000010","0002604472","000010","2020-10-01","2020-10-02","[2020-10-02]","Completed","true","E5:0000161145","E5:0000161145","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000161145_MDA000009080_2020-10-01_E5:4147","35.0000","35.0000","KG","20.5500","20.5500","KES","2625.0000","2625.0000","6.3300","0.0000","0.5871","75.0000","808.2400","0.0000","0.3080","0.3172","0.0000","0.0000","EMEA"
"0002612410_000080_E5:4147","E5:4147","0002612410","000080","0002612410","000080","2020-10-12","2020-11-27","[2020-11-27]","Completed","true","E5:0000181469","E5:0000181469","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000181469_MDA000009080_2020-10-12_E5:4147","35.0000","35.0000","KG","22.2300","21.9700","KES","2840.6500","2840.6100","6.3000","0.0000","0.6277","81.1603","814.6700","0.0000","0.2868","0.3133","0.0000","0.0000","EMEA"
"0002612290_000020_E5:4147","E5:4147","0002612290","000020","0002612290","000020","2020-10-12","2020-10-12","[2020-10-12]","Completed","true","E5:0000163200","E5:0000163200","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163200_MDA000009080_2020-10-12_E5:4147","35.0000","35.0000","KG","20.5500","20.5500","KES","2625.0000","2625.0000","6.3300","0.0000","0.5871","75.0000","808.2400","0.0000","0.3080","0.3105","0.0000","0.0000","EMEA"
"0002620231_000010_E5:4147","E5:4147","0002620231","000010","0002620231","000010","2020-10-21","2020-10-21","[2020-10-21]","Completed","true","E5:0000161147","E5:0000161147","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K010",,"E5:KE01","E5:0000161147_MDA000009080_2020-10-21_E5:4147","35.0000","35.0000","KG","19.7200","19.7200","KES","2520.0000","2520.0000","5.5000","0.0000","0.5634","72.0000","703.2400","0.0000","0.2789","0.3063","0.0000","0.0000","EMEA"
"0002629113_000040_E5:4147","E5:4147","0002629113","000040","0002629113","000040","2020-11-02","2020-11-02","[2020-11-02]","Completed","true","E5:0000163901","E5:0000163901","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000163901_MDA000009080_2020-11-02_E5:4147","35.0000","35.0000","KG","20.3000","20.3000","KES","2625.0000","2625.0000","6.2400","0.0000","0.5800","75.0000","806.5100","0.0000","0.3074","0.3063","0.0000","0.0000","EMEA"
"0002639930_000040_E5:4147","E5:4147","0002639930","000040","0002639930","000040","2020-11-16","2020-11-16","[2020-11-16]","Completed","true","E5:0000161923","E5:0000161923","CASE","Material Science","MS","CC00","BES","BES","E5:000000000012638601","MDA000009080","E5:K012",,"E5:KE01","E5:0000161923_MDA000009080_2020-11-16_E5:4147","35.0000","35.0000","KG","20.3000","20.3000","KES","2625.0000","2625.0000","6.2400","0.0000","0.5800","75.0000","806.5100","0.0000","0.3074","0.3061","0.0000","0.0000","EMEA"
